customer_id,order_date,year,month,category,quantity,discount_pct,shipping_fee_usd,total_amount_usd,customer_rating,is_repeat_customer,age,membership_tier,total_spend_usd,total_orders,avg_order_value_usd,revenue_usd,orders,unique_customers
C06870,2024-09-17,2024,9,Pet Supplies,1,0,0,32.78,4.1,1,27,Free,485.42,22,20.11,36001.08,293,290
C05331,2023-07-18,2023,7,Beauty & Personal Care,1,0,0,31.8,4.1,1,36,Free,728.86,14,46.66,33716.87,263,258
C03758,2025-02-05,2025,2,Health & Wellness,1,0,0,19.6,4.1,0,18,Silver,731.12,8,79.83,29197.88,255,255
C03784,2023-01-25,2023,1,Travel & Luggage,1,5,4.99,100.11,4.3,1,31,Free,574.23,16,38.44,38618.99,284,279
C07458,2025-04-20,2025,4,Sports & Outdoors,1,0,3.99,139.27,4.1,1,26,Free,1226.89,18,61.98,31374.44,264,258
C05941,2022-07-26,2022,7,Sports & Outdoors,1,10,0,125.09,4.6,0,22,Free,1081.43,17,68.76,31442.92,263,260
C00804,2024-07-03,2024,7,Beauty & Personal Care,1,0,4.99,53.12,4.1,1,26,Silver,277.96,3,97.54,33667.59,286,283
C00748,2022-05-13,2022,5,Electronics,1,10,4.99,101.32,4.1,0,36,Free,1441,41,31.58,32317.62,254,249
C02382,2026-03-02,2026,3,Home & Kitchen,3,10,0,569.4,4.1,0,36,Gold,896.25,18,48.14,32872.17,266,261
C04296,2021-09-22,2021,9,Sports & Outdoors,1,0,6.99,95.88,3.8,1,33,Free,1662.18,10,165.88,30858.17,263,256
C04095,2024-06-03,2024,6,Office Supplies,3,0,4.99,168.07,4.1,1,53,Gold,1498.59,12,145.44,31217.29,264,258
C02256,2022-10-04,2022,10,Automotive,3,10,6.99,180.94,4.1,1,18,Gold,6471.12,36,166.4,39203.31,307,301
C00399,2020-10-25,2020,10,Health & Wellness,1,30,0,23.58,3.7,0,35,Free,860.05,27,30.22,31217.93,269,262
C06941,2023-03-31,2023,3,Beauty & Personal Care,1,0,0,62.68,4.1,0,45,Silver,5176.01,34,150.89,34346.46,264,263
C06021,2026-02-14,2026,2,Clothing & Apparel,2,0,3.99,77.72,4.1,1,35,Free,4622.7,32,161.41,38488.48,254,251
C03059,2024-02-23,2024,2,Beauty & Personal Care,2,0,3.99,59.31,4.6,1,51,Free,36.7,1,32.99,32650.56,271,267
C00159,2023-05-16,2023,5,Beauty & Personal Care,1,0,6.99,32.67,4.1,1,21,Silver,390.17,9,43.47,39628.39,280,274
C06378,2020-03-27,2020,3,Clothing & Apparel,2,0,4.99,68.83,4.1,1,18,Gold,755.98,20,33.82,32642.23,258,254
C02798,2025-11-16,2025,11,Clothing & Apparel,2,20,3.99,126.44,4.1,0,23,Free,1239.38,9,127.16,28149.83,240,240
C02715,2021-12-09,2021,12,Sports & Outdoors,1,0,3.99,68.87,3.7,1,23,Silver,547.25,7,69.97,39234.46,304,300
C03015,2025-11-12,2025,11,Electronics,1,0,4.99,144.68,3,0,40,Silver,539.12,9,53.43,28149.83,240,240
C02762,2025-09-22,2025,9,Clothing & Apparel,1,30,3.99,80.97,4.1,1,28,Silver,47.39,2,23.66,34675.45,264,258
C03298,2022-01-16,2022,1,Sports & Outdoors,2,0,0,156.26,4.1,1,42,Gold,523.8,3,177.91,35008.98,290,284
C01937,2023-03-09,2023,3,Home & Kitchen,1,0,0,137.86,3.4,0,30,Free,3156.61,12,295.56,34346.46,264,263
C01775,2021-07-11,2021,7,Food & Grocery,2,0,6.99,33.72,4.1,1,44,Free,95.18,8,11.99,33495.74,275,270
C00141,2024-01-13,2024,1,Electronics,1,0,6.99,63.74,4,0,51,Free,3673.39,37,92.14,31774.33,276,268
C01482,2021-11-06,2021,11,Home & Kitchen,1,0,9.99,193.87,4.1,1,43,Free,105.45,1,98.13,31966,260,254
C06204,2022-04-17,2022,4,Toys & Games,1,10,9.99,38.73,4.1,0,37,Silver,742.68,25,28.34,35381.99,265,257
C04119,2022-12-22,2022,12,Toys & Games,1,0,0,25.3,4.1,0,44,Platinum,1825.15,28,75.82,34494.54,281,275
C06678,2025-11-30,2025,11,Electronics,1,0,9.99,308.99,4.1,1,24,Free,1277.28,8,141.27,28149.83,240,240
C03986,2020-03-02,2020,3,Sports & Outdoors,3,0,0,153.59,4.1,1,29,Free,259.37,4,58.97,32642.23,258,254
C02589,2020-03-22,2020,3,Books,3,0,9.99,135.55,4.1,1,43,Free,1968.88,10,195.7,32642.23,258,254
C00721,2021-10-02,2021,10,Sports & Outdoors,2,0,4.99,108.47,4.1,0,36,Free,274.85,4,80.7,33889.76,284,280
C01242,2026-03-23,2026,3,Clothing & Apparel,2,15,9.99,119.57,4.3,1,45,Free,379.02,7,51.84,32872.17,266,261
C05940,2020-05-11,2020,5,Sports & Outdoors,1,25,4.99,26.78,4.1,1,18,Gold,171.57,3,63.18,38625.73,286,282
C04216,2022-12-17,2022,12,Clothing & Apparel,1,5,9.99,101.62,4.1,1,18,Platinum,1350.76,21,57.76,34494.54,281,275
C00159,2020-03-17,2020,3,Food & Grocery,4,0,4.99,97.5,4.3,1,21,Silver,390.17,9,43.47,32642.23,258,254
C06718,2021-10-28,2021,10,Clothing & Apparel,1,10,6.99,60.89,4.1,1,49,Free,522.58,5,112.52,33889.76,284,280
C02373,2021-08-24,2021,8,Home & Kitchen,1,0,3.99,71.07,3.4,0,36,Free,161.61,1,153.62,33747.82,267,260
C03563,2021-07-24,2021,7,Jewelry & Accessories,1,25,9.99,130.08,4.1,1,42,Silver,396.78,4,88.28,33495.74,275,270
C02524,2022-06-21,2022,6,Jewelry & Accessories,2,0,0,115.46,4.5,1,48,Free,794.59,23,34.88,39403.82,270,262
C07496,2021-12-16,2021,12,Health & Wellness,1,0,4.99,56,4.1,1,40,Free,386.36,4,96.26,39234.46,304,300
C07399,2022-10-23,2022,10,Electronics,1,15,4.99,85.38,4.8,0,18,Silver,2906.9,58,49.62,39203.31,307,301
C03734,2022-03-14,2022,3,Sports & Outdoors,1,0,0,144.81,4.1,0,28,Free,5969.85,25,252.24,31024.2,260,256
C01358,2025-06-26,2025,6,Food & Grocery,2,30,6.99,30.61,4.1,1,48,Gold,200.61,12,16.11,40777.79,306,297
C06434,2023-05-05,2023,5,Electronics,2,40,4.99,358.01,4.6,1,29,Free,207.77,2,93.54,39628.39,280,274
C00068,2024-07-28,2024,7,Toys & Games,5,10,6.99,161.68,4.6,1,26,Silver,130.28,2,59.17,33667.59,286,283
C04047,2022-08-11,2022,8,Clothing & Apparel,3,0,4.99,187.94,4.1,0,36,Gold,273.85,4,68.38,35474.91,277,274
C01046,2023-01-16,2023,1,Sports & Outdoors,1,10,9.99,47.16,4.7,1,50,Free,736.63,5,162.52,38618.99,284,279
C02397,2020-01-04,2020,1,Health & Wellness,4,5,4.99,205.04,4.1,1,37,Silver,598.44,7,95.72,35415.25,266,261
C00760,2022-03-27,2022,3,Home & Kitchen,5,0,3.99,169.98,4.1,1,34,Free,50.74,1,53.62,31024.2,260,256
C03113,2024-12-13,2024,12,Sports & Outdoors,5,20,0,523.5,4.4,1,37,Silver,1233.53,8,160,31629.3,263,259
C06189,2022-05-14,2022,5,Electronics,1,0,4.99,227.44,4.1,0,18,Free,429.76,5,76.79,32317.62,254,249
C03292,2024-09-10,2024,9,Toys & Games,3,0,0,200.97,4,1,31,Free,2263.86,24,85.35,36001.08,293,290
C03120,2020-05-16,2020,5,Home & Kitchen,1,0,0,72.4,4.1,1,30,Free,124.55,3,45.26,38625.73,286,282
C01275,2021-10-25,2021,10,Automotive,1,0,9.99,87.86,4.1,1,38,Free,2611.71,62,44.92,33889.76,284,280
C05927,2021-06-28,2021,6,Home & Kitchen,1,0,3.99,63.93,4.1,0,34,Free,459.8,5,98.13,32344.03,266,256
C00234,2024-03-08,2024,3,Clothing & Apparel,1,0,0,38.66,3.3,1,57,Gold,1978.44,24,96.24,38111.12,301,297
C04123,2023-04-13,2023,4,Sports & Outdoors,2,25,4.99,108.38,4.1,1,41,Gold,691.05,8,84.8,36986.87,283,277
C03405,2020-01-12,2020,1,Clothing & Apparel,1,0,0,52.98,3.7,0,50,Free,335.21,2,152.45,35415.25,266,261
C03885,2024-09-12,2024,9,Health & Wellness,1,0,9.99,59.72,4.1,1,18,Free,2299.93,18,129.59,36001.08,293,290
C03676,2023-04-09,2023,4,Home & Kitchen,1,0,0,48.72,4.6,1,18,Free,1478.08,36,40.88,36986.87,283,277
C07297,2021-08-02,2021,8,Jewelry & Accessories,2,5,9.99,211.86,4.7,1,26,Free,1132.91,17,76.59,33747.82,267,260
C05189,2023-11-03,2023,11,Toys & Games,2,0,3.99,47.04,3.5,1,30,Silver,275.08,15,18.7,34414.38,265,262
C05582,2021-01-12,2021,1,Clothing & Apparel,1,30,4.99,44.53,4.1,0,31,Free,2795.2,14,199.05,31245.22,281,278
C05521,2022-09-03,2022,9,Electronics,1,15,4.99,160.01,4.2,1,29,Free,928.65,18,53.99,33303.4,273,268
C06803,2025-09-21,2025,9,Electronics,1,0,0,174.73,4.1,1,41,Silver,569.08,14,42.94,34675.45,264,258
C06983,2025-04-16,2025,4,Electronics,3,0,3.99,558.56,4.1,0,45,Gold,1139.44,9,125.18,31374.44,264,258
C07548,2023-12-09,2023,12,Toys & Games,2,30,3.99,31.65,4.1,1,44,Free,1215.6,11,125.2,32063.21,272,267
C02772,2020-06-13,2020,6,Home & Kitchen,2,5,3.99,221.18,3.2,1,46,Silver,242.67,5,54.31,31689.22,258,256
C06677,2020-01-31,2020,1,Clothing & Apparel,1,0,0,31.1,4.1,1,45,Gold,721.49,8,78.87,35415.25,266,261
C01020,2024-07-18,2024,7,Beauty & Personal Care,2,40,0,22.79,4.1,0,39,Silver,1359.15,17,77.25,33667.59,286,283
C07806,2022-03-26,2022,3,Electronics,2,0,4.99,289.52,4.1,1,30,Gold,2001.13,29,78.11,31024.2,260,256
C06718,2023-02-15,2023,2,Toys & Games,1,10,0,30.26,4.5,1,49,Free,522.58,5,112.52,32628.65,259,258
C07421,2022-04-26,2022,4,Food & Grocery,1,5,3.99,45.89,4.6,1,33,Silver,2298.24,34,72.49,35381.99,265,257
C05833,2022-05-05,2022,5,Beauty & Personal Care,1,0,0,43.71,4.1,1,40,Silver,2415.84,11,214.1,32317.62,254,249
C02650,2023-05-20,2023,5,Home & Kitchen,1,0,6.99,69.21,4.1,0,31,Free,2721.06,29,103.31,39628.39,280,274
C06246,2025-11-05,2025,11,Books,4,0,3.99,144.53,4.7,1,32,Free,91.97,1,84.42,28149.83,240,240
C01941,2026-01-26,2026,1,Books,2,0,0,39.58,3.9,1,34,Free,32.98,1,33.34,44793.18,316,309
C04337,2021-04-13,2021,4,Clothing & Apparel,2,25,0,76.01,4.1,1,30,Silver,2702.77,23,136.97,30250.04,245,241
C04206,2024-12-24,2024,12,Electronics,2,10,4.99,250.21,4.7,0,27,Silver,581.31,9,69.22,31629.3,263,259
C02524,2025-03-05,2025,3,Home & Kitchen,3,0,4.99,80.91,4.7,1,48,Free,794.59,23,34.88,38073.94,302,301
C07471,2020-04-25,2020,4,Travel & Luggage,1,50,6.99,42.99,3.7,1,44,Silver,215.09,3,82.43,34865.39,281,275
C03635,2020-12-07,2020,12,Toys & Games,2,0,6.99,78.45,4.1,1,53,Free,388.66,7,52.83,39996.64,303,294
C06203,2025-11-10,2025,11,Electronics,1,0,4.99,62.29,4.1,1,35,Free,15800.44,48,347,28149.83,240,240
C05955,2022-05-23,2022,5,Electronics,2,0,4.99,635.2,4.1,0,18,Silver,1304.21,8,163.62,32317.62,254,249
C03793,2024-07-03,2024,7,Sports & Outdoors,1,0,3.99,55.17,3.7,0,52,Silver,469.92,6,87.41,33667.59,286,283
C02174,2025-01-07,2025,1,Home & Kitchen,1,20,0,48.22,4.1,0,42,Platinum,3927.78,25,147.35,32012.75,255,249
C06413,2024-10-29,2024,10,Sports & Outdoors,1,0,4.99,40.41,3.8,1,40,Free,263.92,14,17.27,31867.25,285,278
C05702,2024-09-30,2024,9,Clothing & Apparel,1,0,0,120.25,4.4,1,18,Free,645.68,11,58.11,36001.08,293,290
C02856,2026-03-29,2026,3,Health & Wellness,2,0,4.99,59.68,3.2,0,40,Gold,138.16,3,50.29,32872.17,266,261
C07786,2025-11-20,2025,11,Electronics,2,5,6.99,464.77,4,1,18,Free,401.1,11,32.05,28149.83,240,240
C01535,2022-05-19,2022,5,Toys & Games,2,0,0,32.68,4.9,1,46,Platinum,1761.1,29,67.74,32317.62,254,249
C05823,2020-04-03,2020,4,Clothing & Apparel,5,0,0,254.5,3.2,1,52,Free,1274.56,18,72.19,34865.39,281,275
C03122,2025-09-07,2025,9,Food & Grocery,1,0,9.99,27.7,4.1,1,51,Free,482.81,6,73.28,34675.45,264,258
C03897,2020-12-13,2020,12,Clothing & Apparel,1,30,0,77.27,4.1,1,31,Silver,1532.91,58,28.37,39996.64,303,294
C06397,2025-06-29,2025,6,Toys & Games,1,0,0,55.99,4,0,23,Free,938.59,17,57.13,40777.79,306,297
C00675,2020-04-17,2020,4,Clothing & Apparel,1,0,0,35.78,4.1,0,50,Free,293.13,12,21.3,34865.39,281,275
C04716,2023-01-01,2023,1,Food & Grocery,1,0,0,29.72,4.2,0,18,Free,1945.22,17,110.96,38618.99,284,279
C06126,2022-11-30,2022,11,Pet Supplies,1,0,0,28.97,3.2,1,43,Platinum,3701.8,17,199.23,36954.4,272,265
C01695,2025-08-16,2025,8,Beauty & Personal Care,2,0,3.99,27.97,3.4,1,48,Platinum,3428.75,25,148.92,34388.76,290,286
C06685,2025-09-07,2025,9,Toys & Games,3,15,0,105.58,4.1,0,18,Gold,2328.15,22,110.97,34675.45,264,258
C00344,2024-12-16,2024,12,Clothing & Apparel,5,0,6.99,323.43,4.1,1,54,Free,192.29,7,26.07,31629.3,263,259
C03067,2025-03-30,2025,3,Books,1,0,4.99,30.69,4.1,0,37,Gold,31.6,1,33.99,38073.94,302,301
C05078,2020-10-08,2020,10,Electronics,1,0,4.99,73.24,4.1,1,18,Free,5542.24,39,151.85,31217.93,269,262
C02591,2024-07-31,2024,7,Pet Supplies,1,0,4.99,14.62,4.1,0,31,Gold,2341.4,16,153.82,33667.59,286,283
C05786,2020-05-26,2020,5,Books,1,20,0,25.97,4.1,0,43,Free,3598.44,36,89.67,38625.73,286,282
C06423,2025-01-06,2025,1,Clothing & Apparel,1,20,4.99,73.48,4.1,1,45,Platinum,282.99,3,88.03,32012.75,255,249
C07117,2023-01-01,2023,1,Books,1,0,0,55.02,3,1,30,Silver,5327.83,41,145.9,38618.99,284,279
C07979,2023-03-23,2023,3,Food & Grocery,1,0,4.99,47.65,4.1,1,47,Gold,8511.54,53,147.74,34346.46,264,263
C03014,2022-01-22,2022,1,Electronics,2,0,3.99,237.9,4.1,1,40,Free,3766.89,42,93.62,35008.98,290,284
C07495,2023-08-25,2023,8,Clothing & Apparel,1,0,9.99,65.48,4.1,1,39,Free,1105.21,21,57.51,31889.91,261,256
C03694,2025-01-11,2025,1,Home & Kitchen,1,0,3.99,123.96,4.1,0,29,Gold,2449.05,17,158.64,32012.75,255,249
C04261,2021-04-30,2021,4,Toys & Games,1,0,0,25.51,4.1,0,40,Silver,346.03,3,103.81,30250.04,245,241
C01141,2025-03-22,2025,3,Electronics,1,0,0,285.26,4.1,0,43,Free,68.01,1,62.43,38073.94,302,301
C07176,2021-03-06,2021,3,Toys & Games,1,0,6.99,51.5,4.1,0,51,Silver,2537.63,20,119.86,36891.43,292,285
C01158,2022-09-04,2022,9,Home & Kitchen,1,0,9.99,143.43,4.1,0,41,Silver,4092.46,32,126.62,33303.4,273,268
C03867,2022-09-19,2022,9,Jewelry & Accessories,1,0,4.99,70.15,4.1,0,55,Gold,449.45,10,49.25,33303.4,273,268
C01505,2022-09-14,2022,9,Jewelry & Accessories,1,30,0,37.99,4.1,1,37,Free,99.07,2,43.22,33303.4,273,268
C01024,2024-12-21,2024,12,Books,5,30,3.99,60.83,4.1,1,18,Gold,313.76,4,81.2,31629.3,263,259
C06738,2021-09-24,2021,9,Sports & Outdoors,3,0,0,245.92,4.1,1,45,Silver,1232.51,15,75.59,30858.17,263,256
C07749,2022-02-19,2022,2,Clothing & Apparel,1,30,6.99,50,4.1,0,25,Platinum,159.83,3,58.9,25922.18,237,236
C03477,2021-02-27,2021,2,Home & Kitchen,1,15,3.99,50.33,4.1,1,39,Gold,2106.71,14,133.59,30976.31,257,250
C04181,2025-01-09,2025,1,Electronics,3,0,6.99,612.9,4.1,1,47,Silver,553.61,11,45,32012.75,255,249
C04574,2024-11-04,2024,11,Books,1,0,0,24.31,4.1,1,53,Free,1194.78,32,39.06,34159.4,260,254
C03127,2022-11-18,2022,11,Beauty & Personal Care,3,10,0,70.02,4.1,1,18,Free,395.92,10,36.55,36954.4,272,265
C06002,2023-02-10,2023,2,Clothing & Apparel,1,25,6.99,40.05,3.9,1,23,Platinum,692.32,4,165.23,32628.65,259,258
C04197,2022-07-08,2022,7,Home & Kitchen,3,0,0,213.83,4.8,0,47,Silver,871.63,16,48.73,31442.92,263,260
C06485,2021-02-17,2021,2,Sports & Outdoors,2,30,0,75.76,4.1,1,45,Free,1261.49,20,65.34,30976.31,257,250
C04625,2020-08-27,2020,8,Food & Grocery,2,10,3.99,88.59,4.1,1,44,Platinum,676.25,10,70.23,35804.39,289,284
C02564,2023-10-11,2023,10,Beauty & Personal Care,1,15,4.99,15.65,3.3,1,29,Platinum,7211.91,44,186.37,39317.26,290,287
C04698,2022-08-29,2022,8,Books,1,0,0,25.64,3.6,1,32,Gold,1825.48,16,117.8,35474.91,277,274
C00075,2020-10-20,2020,10,Clothing & Apparel,1,0,0,66.56,3,0,30,Free,240.98,6,42.7,31217.93,269,262
C07266,2022-11-25,2022,11,Clothing & Apparel,4,0,3.99,349.64,4.1,1,49,Free,547.36,3,170.12,36954.4,272,265
C00541,2021-05-16,2021,5,Travel & Luggage,4,5,3.99,347.4,4.1,0,31,Gold,2273.69,27,93.36,34354.09,266,261
C06249,2024-10-30,2024,10,Clothing & Apparel,1,0,4.99,63.8,4.1,0,34,Platinum,4230.04,17,243.63,31867.25,285,278
C06401,2022-06-08,2022,6,Toys & Games,1,0,3.99,45.78,4.1,1,37,Silver,1537.82,9,150.07,39403.82,270,262
C07568,2024-02-05,2024,2,Sports & Outdoors,1,0,3.99,22.13,4.1,1,18,Gold,1198.41,7,150.71,32650.56,271,267
C02440,2023-03-26,2023,3,Clothing & Apparel,1,10,0,131.05,3.9,0,41,Free,1459.05,31,54.12,34346.46,264,263
C04135,2025-06-29,2025,6,Books,1,0,0,24.21,4.1,0,32,Silver,1088.61,17,65.41,40777.79,306,297
C02155,2021-03-27,2021,3,Health & Wellness,4,0,6.99,97.55,4.1,0,29,Free,1349.31,16,76.65,36891.43,292,285
C01821,2022-02-05,2022,2,Travel & Luggage,5,0,4.99,169.84,4.1,1,34,Free,459.01,8,61.69,25922.18,237,236
C00742,2024-06-21,2024,6,Electronics,1,10,0,70.19,4.1,1,39,Free,1357.5,5,303.78,31217.29,264,258
C00565,2020-07-26,2020,7,Electronics,1,0,0,84.26,4.1,1,32,Silver,59.09,2,33.69,31542.99,266,261
C07883,2023-01-30,2023,1,Clothing & Apparel,2,0,0,274.49,4.1,1,31,Free,4909.99,38,113.33,38618.99,284,279
C02600,2022-07-20,2022,7,Health & Wellness,2,0,3.99,23.79,4.1,0,40,Gold,159.67,3,57.89,31442.92,263,260
C07968,2024-12-29,2024,12,Home & Kitchen,1,0,4.99,44.75,4.1,0,45,Gold,2986.95,28,95.99,31629.3,263,259
C05218,2025-02-22,2025,2,Clothing & Apparel,2,20,6.99,214.32,4.3,1,18,Free,136.84,2,80.15,29197.88,255,255
C04155,2025-07-10,2025,7,Home & Kitchen,4,0,6.99,107.52,4.1,0,30,Free,6209.32,39,145.96,41236.16,269,267
C06133,2022-12-06,2022,12,Toys & Games,1,10,3.99,30.8,3.1,1,27,Free,459.78,16,26.46,34494.54,281,275
C01126,2023-03-11,2023,3,Home & Kitchen,1,0,9.99,51.48,4.1,1,25,Free,5542.79,21,256.57,34346.46,264,263
C02915,2021-04-07,2021,4,Electronics,2,0,9.99,192.19,4.1,1,59,Free,242.19,2,106.08,30250.04,245,241
C05068,2023-05-09,2023,5,Electronics,1,0,9.99,155.23,4.1,1,43,Silver,113.07,7,18.19,39628.39,280,274
C00676,2022-06-30,2022,6,Food & Grocery,1,0,4.99,24.65,4.1,0,20,Free,1369.1,12,103.62,39403.82,270,262
C07126,2024-12-11,2024,12,Food & Grocery,2,15,3.99,15.8,4.1,1,35,Silver,324.82,4,75.37,31629.3,263,259
C00545,2022-08-04,2022,8,Pet Supplies,2,0,3.99,20.92,3.6,0,36,Free,228.77,13,20.65,35474.91,277,274
C00069,2020-03-29,2020,3,Jewelry & Accessories,1,0,0,162.71,4.5,1,24,Gold,1488.43,31,53.41,32642.23,258,254
C04283,2026-01-11,2026,1,Home & Kitchen,1,0,3.99,61.23,4.1,1,35,Silver,1594.62,19,85.73,44793.18,316,309
C02112,2025-02-26,2025,2,Home & Kitchen,1,20,6.99,62.31,4.1,1,45,Gold,160.3,2,73.18,29197.88,255,255
C07291,2021-04-12,2021,4,Books,1,0,4.99,22.98,4.1,1,18,Silver,331.92,8,41.97,30250.04,245,241
C04305,2020-09-10,2020,9,Home & Kitchen,2,0,0,121.18,4.6,1,22,Free,345.27,8,41.87,34467.9,241,237
C04314,2024-11-30,2024,11,Food & Grocery,1,0,3.99,49.91,4.1,0,46,Gold,29.06,1,27.94,34159.4,260,254
C06191,2022-07-09,2022,7,Automotive,5,40,3.99,202.17,4.1,1,38,Free,838.65,18,44.35,31442.92,263,260
C06618,2025-08-17,2025,8,Beauty & Personal Care,2,0,3.99,31.69,4.1,1,24,Free,3088.26,35,77.75,34388.76,290,286
C06478,2024-01-03,2024,1,Office Supplies,1,25,3.99,52.93,3.2,1,55,Platinum,517.17,17,33.77,31774.33,276,268
C07705,2021-02-07,2021,2,Electronics,4,0,9.99,478.06,4.1,0,74,Gold,839.42,11,79.16,30976.31,257,250
C02070,2025-07-31,2025,7,Home & Kitchen,1,0,3.99,42.77,4.1,1,37,Free,2499.66,17,151.54,41236.16,269,267
C03770,2021-01-04,2021,1,Home & Kitchen,1,5,0,48.07,4.1,1,37,Silver,2740.4,75,40.01,31245.22,281,278
C03520,2026-02-08,2026,2,Travel & Luggage,2,0,0,207.58,3.3,0,39,Free,52.49,1,55.88,38488.48,254,251
C03726,2022-05-13,2022,5,Electronics,1,20,9.99,114.03,3.4,1,35,Gold,2710.3,12,213.32,32317.62,254,249
C03947,2023-02-09,2023,2,Jewelry & Accessories,1,0,0,160.84,3.4,0,18,Gold,4380.6,47,102.31,32628.65,259,258
C06581,2020-09-17,2020,9,Home & Kitchen,3,0,4.99,228.03,3.5,1,53,Free,298.74,8,35.28,34467.9,241,237
C04898,2025-12-17,2025,12,Automotive,1,0,3.99,75.52,4.1,0,19,Free,326.24,3,95.8,39321.84,304,298
C07266,2025-01-30,2025,1,Clothing & Apparel,3,0,0,269.96,4.1,1,49,Free,547.36,3,170.12,32012.75,255,249
C06355,2020-12-03,2020,12,Electronics,4,0,0,1312.85,4.1,1,54,Gold,420.17,3,146.19,39996.64,303,294
C01361,2025-05-09,2025,5,Home & Kitchen,2,10,0,132.34,4.1,0,25,Free,1378.49,16,79.42,36208.38,287,283
C07894,2025-02-19,2025,2,Food & Grocery,2,0,3.99,45.64,3.9,0,18,Free,8501.36,42,182.69,29197.88,255,255
C04068,2025-05-15,2025,5,Home & Kitchen,4,0,6.99,479.12,4.1,0,49,Free,1160.89,3,370.18,36208.38,287,283
C04955,2024-09-12,2024,9,Jewelry & Accessories,1,0,0,117.23,4.1,1,27,Free,2454.02,29,88.11,36001.08,293,290
C03816,2025-05-16,2025,5,Health & Wellness,1,0,0,15.98,4.1,1,25,Gold,3245.81,26,119.06,36208.38,287,283
C02992,2022-07-13,2022,7,Books,2,10,3.99,26.17,4.1,0,48,Free,630.19,5,123.42,31442.92,263,260
C02012,2024-01-23,2024,1,Sports & Outdoors,1,0,0,26.93,4.1,0,29,Free,126.33,3,41.16,31774.33,276,268
C03360,2021-03-12,2021,3,Clothing & Apparel,1,25,0,61.87,4.1,1,52,Silver,8656.56,16,521.79,36891.43,292,285
C03103,2024-10-15,2024,10,Sports & Outdoors,3,5,0,106.16,4,0,28,Gold,1937.63,6,283.21,31867.25,285,278
C07618,2025-09-03,2025,9,Sports & Outdoors,1,15,4.99,92.19,4.1,1,38,Free,125.14,2,58.72,34675.45,264,258
C01540,2024-04-23,2024,4,Food & Grocery,3,10,0,21.53,4.1,0,41,Free,231.74,2,119.73,33388.59,295,291
C07807,2021-09-02,2021,9,Beauty & Personal Care,3,5,4.99,51.11,4.1,1,49,Free,1098.18,9,117.01,30858.17,263,256
C03407,2026-02-04,2026,2,Electronics,2,0,4.99,490.95,4.1,0,30,Gold,2024.65,16,113.65,38488.48,254,251
C03375,2020-11-06,2020,11,Clothing & Apparel,1,0,3.99,129.92,3.7,0,35,Free,232.02,10,24.27,36607.41,279,271
C04164,2024-10-04,2024,10,Clothing & Apparel,1,0,0,105.34,3.8,0,34,Free,1074.65,12,97.26,31867.25,285,278
C06857,2026-01-23,2026,1,Beauty & Personal Care,2,0,0,109.81,4.3,1,36,Free,64.24,7,8.18,44793.18,316,309
C04392,2024-04-25,2024,4,Home & Kitchen,1,0,0,40.13,4.1,0,31,Free,1066.72,9,113.26,33388.59,295,291
C03707,2024-02-09,2024,2,Electronics,2,0,0,504.94,4.1,1,23,Free,166.34,5,38.96,32650.56,271,267
C01161,2025-06-28,2025,6,Electronics,1,0,9.99,185.92,4.1,1,39,Free,3926.6,27,135.67,40777.79,306,297
C04701,2025-07-20,2025,7,Health & Wellness,1,0,4.99,35.05,4.1,1,40,Gold,3362.84,13,228.28,41236.16,269,267
C07346,2020-10-05,2020,10,Office Supplies,1,0,9.99,119.55,4.6,0,57,Free,9171.84,57,160.39,31217.93,269,262
C03623,2020-02-21,2020,2,Health & Wellness,2,0,4.99,102.6,4.1,1,30,Free,1374.25,16,88.88,34304.78,268,263
C00883,2025-08-29,2025,8,Clothing & Apparel,1,0,3.99,54.76,4.8,1,54,Free,515.55,8,67.66,34388.76,290,286
C04813,2026-01-21,2026,1,Travel & Luggage,3,5,0,233.9,3.8,1,23,Gold,243.45,3,71.62,44793.18,316,309
C04041,2020-08-24,2020,8,Sports & Outdoors,2,15,0,73.54,4.1,0,29,Gold,217.3,6,35.16,35804.39,289,284
C06079,2020-07-31,2020,7,Toys & Games,1,0,3.99,22.14,4.1,1,34,Free,65.17,1,65.28,31542.99,266,261
C03201,2022-08-19,2022,8,Electronics,1,15,0,218.69,4.2,1,36,Free,2535.89,16,185.23,35474.91,277,274
C00921,2025-06-01,2025,6,Automotive,2,5,4.99,287.16,4.1,1,37,Free,1857.07,15,140.33,40777.79,306,297
C03648,2020-12-10,2020,12,Clothing & Apparel,1,0,4.99,72.39,4.5,1,44,Silver,4531.72,63,78.09,39996.64,303,294
C01847,2022-07-10,2022,7,Health & Wellness,1,0,3.99,39.57,3.6,0,19,Free,57.49,2,30.48,31442.92,263,260
C02542,2023-05-22,2023,5,Books,1,0,3.99,16.76,4.1,1,39,Platinum,672.22,12,52.55,39628.39,280,274
C05201,2025-03-20,2025,3,Automotive,1,0,0,33.97,4.1,1,34,Free,969.8,37,30.76,38073.94,302,301
C05547,2024-07-01,2024,7,Electronics,2,40,4.99,76.03,4.4,1,37,Free,218.54,6,37.68,33667.59,286,283
C01278,2025-03-15,2025,3,Electronics,1,0,0,128.93,4.1,1,39,Free,3238.85,15,250.61,38073.94,302,301
